url,product_name,product_price,product_rating,rating_count,product_description
https://www.ulta.com/p/cashmere-mist-discovery-set-duo-pimprod2051836,Cashmere Mist Discovery Set Duo,35.0,4.7,9.0,"Seduce the senses anywhere with the Donna Karan Cashmere Mist Discovery Set Duo. Combining essences of Moroccan jasmine, lily of the valley and the freshness of bergamot against a warm background of sandalwood, amber and musk."
https://www.ulta.com/p/cashmere-mist-eau-de-parfum-xlsImpprod640940,Cashmere Mist Eau de Parfum - 3.4 oz,135.0,4.6,347.0,"The ultimate layer of luxury. Donna Karan Cashmere Mist is the iconic scent of self-indulgence. A way to treat yourself each and every day, it's an alluring Eau de Parfum infused with essences of Moroccan jasmine, lily of the valley and warm sandalwood."
https://www.ulta.com/p/cashmere-woods-body-hair-fragrance-mist-pimprod2057515,Cashmere Woods Body & Hair Fragrance Mist,20.0,4.3,207.0,"Touchland Power Essence Body & Hair Fragrance Mist is a skincare-infused fragrance collection featuring seven immersive scents designed to awaken the senses and move your mood. Enriched with hyaluronic acid, niacinamide, and panthenol, to leave skin and hair hydrated, refreshed, and smooth."
https://www.ulta.com/p/chai-epice-eau-de-parfum-pimprod2044081,Chai Épicé Eau De Parfum,28.0,4.6,166.0,"The TikTok famous Le Monde Gourmand Chai Épicé Eau De Parfum is the perfect balance of spicy, sexy and sweet."
https://www.ulta.com/p/chance-eau-de-parfum-spray-pimprod2015939,CHANCE Eau de Parfum Spray - 1.7 oz,154.0,4.5,71.0,"Unpredictable, in perpetual movement, CHANEL CHANCE Eau de Parfum is an unexpected floral fragrance that sweeps you into a whirlwind of happiness and fantasy."
https://www.ulta.com/p/chance-eau-de-toilette-spray-pimprod2015856,CHANCE Eau de Toilette Spray - 1.7 oz,124.0,4.3,29.0,"Filled with vitality and energy, CHANEL CHANCE Eau de Toilette is an unexpected, unpredictable floral fragrance that evolves from one moment to the next."
https://www.ulta.com/p/chance-eau-fraiche-eau-de-parfum-spray-pimprod2040508,CHANCE EAU FRAÎCHE Eau de Parfum Spray - 3.4 oz,185.0,4.4,45.0,A woody floral-sparkling expression of CHANCE. A surge of energy and vitality. The fragrance sweeps you into a whirlwind of invigorating intensity - a chance encounter.
https://www.ulta.com/p/chance-eau-fraiche-eau-de-toilette-spray-pimprod2015933,CHANCE EAU FRAÎCHE Eau de Toilette Spray - 1.7 oz,124.0,4.5,123.0,"CHANEL CHANCE EAU FRAÎCHE Eau de Toilette is a fresh, sparkling expression of the unexpected, unpredictable floral fragrance. A surge of energy that sweeps you into a whirlwind of happiness and fantasy."
https://www.ulta.com/p/chance-eau-splendide-eau-de-parfum-spray-pimprod2051175,CHANCE EAU SPLENDIDE Eau de Parfum Spray - 3.4 oz,185.0,4.7,579.0,"A luminous CHANCE fragrance that dazzles with splendor. CHANCE EAU SPLENDIDE is a magnetic expression that releases an olfactory whirlwind, diffusing a floral-fruity sillage that is captivating and elegant."
https://www.ulta.com/p/chance-eau-tendre-eau-de-parfum-spray-pimprod2015977,CHANCE EAU TENDRE Eau de Parfum Spray - 3.4 oz,185.0,4.3,316.0,"An enhanced interpretation of the unexpected floral-fruity fragrance, CHANEL CHANCE EAU TENDRE Eau de Parfum sweeps you into a whirlwind of tenderness."
https://www.ulta.com/p/chance-eau-tendre-eau-de-toilette-spray-pimprod2015950,CHANCE EAU TENDRE Eau de Toilette Spray - 1.7 oz,124.0,4.7,142.0,"CHANEL CHANCE EAU TENDRE Eau de Toilette is a delicate and unexpected floral-fruity fragrance that sweeps you into a soft whirlwind of happiness, fantasy and radiance."
https://www.ulta.com/p/chance-eau-vive-eau-de-toilette-spray-pimprod2015967,CHANCE EAU VIVE Eau de Toilette Spray,155.0,4.6,15.0,"Radiant with energy, CHANEL CHANCE EAU VIVE Eau de Toilette is a vibrant floral fragrance that sweeps you into a lively whirlwind of happiness for a chance encounter."
https://www.ulta.com/p/cheirosa-39-hair-body-perfume-mist-pimprod2052287,Cheirosa 39 Hair & Body Perfume Mist,26.0,4.6,4782.0,Sol de Janeiro’s limited-edition Cheirosa 39 is a tropical gourmand hair and body fragrance with a bold & mouthwatering scent. Unwind in paradise.
https://www.ulta.com/p/cheirosa-40-hair-body-perfume-mist-pimprod2043077,Cheirosa 40 Hair & Body Perfume Mist - 8.1 oz,39.0,4.7,4649.0,"Sol de Janeiro's Cheirosa 40 Hair & Body Perfume Mist is sultry and delicate, sparked with a warm floral fragrance that pulls you in."
https://www.ulta.com/p/cheirosa-40-jelly-perfume-balm-pimprod2057284,Cheirosa 40 Jelly Perfume Balm,26.0,4.7,171.0,Sol de Janeiro’s Cheirosa 40 Jelly Perfume Balm is a pocket-sized solid perfume stick in the warm floral Cheirosa 40 scent.
https://www.ulta.com/p/cheirosa-48-hair-body-perfume-mist-pimprod2045513,Cheirosa 48 Hair & Body Perfume Mist - 8.1 oz,39.0,4.7,2842.0,Sol de Janeiro’s Cheirosa 48 Hair & Body Perfume Mist is a fruity gourmand hair and body fragrance with a tropical and juicy scent. Feel the rush of bikini season.
https://www.ulta.com/p/cheirosa-59-hair-body-perfume-mist-pimprod2053923,Cheirosa 59 Hair & Body Perfume Mist - 8.1 oz,39.0,4.8,382.0,Sol de Janeiro’s Cheirosa 59 is a woody vanilla hair and body fragrance with an uplifting & delicious scent. A heightened state of bliss.
https://www.ulta.com/p/cheirosa-62-bum-bum-hair-body-perfume-mist-pimprod2043067,Cheirosa 62 Bum Bum Hair & Body Perfume Mist - 8.1 oz,39.0,4.7,8652.0,"Sol de Janeiro's Cheirosa 62 Bum Bum Hair & Body Perfume Mist is the irresistible, sunny scent that started it all. The warm gourmand fragrance is the ultimate expression of Sol de Janeiro's Brazilian spirit."
https://www.ulta.com/p/cheirosa-62-jelly-perfume-balm-pimprod2057282,Cheirosa 62 Jelly Perfume Balm,26.0,4.8,160.0,Sol de Janeiro’s Cheirosa 62™ Jelly Perfume Balm is a pocket-sized solid perfume stick in the iconic warm gourmand Cheirosa 62™ scent.
https://www.ulta.com/p/cheirosa-68-hair-body-perfume-mist-pimprod2049679,Cheirosa 68 Hair & Body Perfume Mist - 8.1 oz,39.0,4.8,2283.0,Sol de Janeiro’s Cheirosa 68 is a fruity floral hair and body fragrance with an enchanting and in bloom scent. Step into Rio's garden by the sea.
https://www.ulta.com/p/cheirosa-68-jelly-perfume-balm-pimprod2057285,Cheirosa 68 Jelly Perfume Balm,26.0,4.7,142.0,Sol de Janeiro’s Cheirosa 68 Jelly Perfume Balm is a pocket-sized solid perfume stick in the fruity floral Cheirosa 68 scent.
https://www.ulta.com/p/cheirosa-71-hair-body-perfume-mist-pimprod2043065,Cheirosa 71 Hair & Body Perfume Mist - 8.1 oz,39.0,4.6,6461.0,Sol de Janeiro's Cheirosa 71 Hair & Body Perfume Mist is a warm and cozy hair and body fragrance with a warm gourmand scent to satisfy every craving.
https://www.ulta.com/p/cheirosa-76-hair-body-perfume-mist-pimprod2046738,Cheirosa 76 Hair & Body Perfume Mist - 8.1 oz,39.0,4.6,1484.0,Sol de Janeiro's Cheirosa 76 Hair & Body Perfume Mist is an amber floral hair and body fragrance with an intoxicating and velvety scent. Feel the rhythm of Rio after hours.
https://www.ulta.com/p/cheirosa-87-hair-body-perfume-mist-pimprod2050669,Cheirosa 87 Hair & Body Perfume Mist - 8.1 oz,39.0,4.6,2189.0,Sol de Janeiro’s Cheirosa 87 is a sun-kissed floral hair and body fragrance with a beachy scent. Bask in hot sunshine.
https://www.ulta.com/p/cherie-je-taime-eau-de-parfum-pimprod2050306,Cherie Je t’aime Eau de Parfum - 3.3 oz,99.0,4.6,12.0,"Experience the new Kate Spade Cherie Je t’aime Eau de Parfum, a white floral fruity fragrance that captures the joy of falling in love. Discover the dazzling punch of passion fruit kissed by a bouquet of radiant mimosa and a sensual undertone of tonka; a scent infused with the charm of romance."
https://www.ulta.com/p/cherry-baby-eau-de-parfum-pimprod2055107,Cherry Baby Eau de Parfum - 2.5 oz,55.0,4.6,597.0,"Let the indulgent aroma of cherries and chocolate envelop you with Cherry Baby by Sabrina Carpenter, swirling in a flirty spray of red poppy and peony. Feel the addictive embrace of vanilla orchid and the whisper of sensual musk as it caresses your skin, leaving a trail of seduction in its wake."
https://www.ulta.com/p/chloe-eau-de-parfum-2-piece-gift-set-pimprod2051272,Chloe Eau de Parfum 2 Piece Gift Set,60.0,4.5,2258.0,"Welcome in the spring with this Chloé perfume gift set for women featuring a floral, fresh scent. Chloé presents Floral Blooms, a captivating series illustrated by artistic photograms. Inspired by the awakening of nature in the spring, these colorful visuals convey the blossoming of flowers."
https://www.ulta.com/p/chloe-eau-de-parfum-2-piece-mini-gift-set-pimprod2046897,Chloé Eau de Parfum 2-Piece Mini Gift Set,42.0,4.5,2257.0,"The fresh and feminine Signature scent translates a modern rose into a vibrant, airy and sensual perfume. Suited to free spirits with an innate sense of chic, it makes the perfect present."
https://www.ulta.com/p/chloe-eau-de-parfum-xlsImpprod4230027,Chloé Eau de Parfum - 1.0 oz,111.0,4.5,2258.0,"Chloé Eau de Parfum begins with a combination of floral powdery notes, hints of peony and lychee and springtime freesia. The distinctive character of this unique rose is accompanied by magnolia and lily of the valley, as well as subtle intimations of warm amber and elegant cedarwood."
https://www.ulta.com/p/clinique-happy-body-spritz-fragrance-spray-pimprod2047953,Clinique Happy Body Spritz Fragrance Spray,34.0,4.5,454.0,"Clinique Happy Body Mist is Clinique's bestselling women's fragrance - now in a fresh body spray, bursting with joy."
https://www.ulta.com/p/clinique-happy-eau-de-parfum-spray-VP11390,Clinique Happy Eau de Parfum Spray - 1.0 oz,65.0,4.7,1829.0,"Clinique Happy Eau de Parfum Spray is Clinique's bestselling women's fragrance. Every citrus-bright, floral-fresh note holds the promise of a happy day."
https://www.ulta.com/p/cloud-20-intense-eau-de-parfum-pimprod2028401,Cloud 2.0 Intense Eau de Parfum,72.0,4.2,440.0,Enhanced. Addictive. Dreamy. Ariana Grande Cloud 2.0 Intense Eau de Parfum will leave you in awe and dreaming of what is yet to come.
https://www.ulta.com/p/cloud-eau-de-parfum-pimprod2000100,Cloud Eau de Parfum - 3.4 oz,72.0,4.3,3290.0,Ariana Grande Cloud Eau de Parfum is an uplifting fragrance. Inspiring. Dreamy. Playful.
https://www.ulta.com/p/cloud-pink-eau-de-parfum-pimprod2040605,Cloud Pink Eau de Parfum - 3.4 oz,72.0,4.2,726.0,"Empowering and optimistic, the Ariana Grande Cloud Pink fragrance is inspired by a confidence that reveals both beauty and strength, no matter the storm."
https://www.ulta.com/p/coach-gold-parfum-pimprod2052477,Coach Gold Parfum - 3.0 oz,138.0,4.7,520.0,"Coach Gold is inspired by sun-drenched brilliance and an invitation to unlock your inner glow. Shimmering with sparkling pink peppercorn, the radiant parfum pairs the sensuality of vanilla notes with a comforting almond blossom accord, leaving an addictive trail of golden amber."
https://www.ulta.com/p/coach-love-4-piece-set-pimprod2055002,Coach Love 4-Piece Set,134.0,4.2,5.0,"Coach Love is inspired by the vibrant and universal feeling of love and all of the unique ways we express it. Experience Coach Love with this chic gift set including a 3.0 oz. Eau de Parfum Spray, a 3.3 oz. Perfumed Body Lotion, and a 0.25 oz. Purse Spray, with a complimentary Pouch."
https://www.ulta.com/p/coco-eau-de-parfum-spray-pimprod2015849,COCO Eau de Parfum Spray,115.0,4.6,41.0,"CHANEL COCO Eau de Parfum expresses the intensity of Gabrielle Chanel. A mysterious, provocative Oriental fragrance that reveals its contrasting notes."
https://www.ulta.com/p/coco-eau-de-toilette-spray-pimprod2015907,COCO Eau de Toilette Spray - 1.7 oz,124.0,4.6,14.0,"With rich floral and spicy notes, CHANEL COCO Eau de Toilette is a lighter interpretation of the mysterious, provocative oriental fragrance."
https://www.ulta.com/p/coco-mademoiselle-eau-de-parfum-intense-spray-pimprod2015973,COCO MADEMOISELLE Eau de Parfum Intense Spray - 3.4 oz,195.0,4.5,156.0,"CHANEL COCO MADEMOISELLE Eau de Parfum Intense is a powerful, deep, addictive fragrance - with an irresistible, intense facet of the original scent."
https://www.ulta.com/p/coco-mademoiselle-eau-de-parfum-spray-pimprod2015831,COCO MADEMOISELLE Eau de Parfum Spray - 3.4 oz,185.0,4.5,413.0,"COCO MADEMOISELLE Eau de Parfum is an irresistibly sexy and spirited, sparkling oriental fragrance that recalls a daring young Coco Chanel."
https://www.ulta.com/p/coco-mademoiselle-eau-de-toilette-spray-pimprod2015862,COCO MADEMOISELLE Eau de Toilette Spray - 3.4 oz,155.0,4.3,37.0,"CHANEL COCO MADEMOISELLE Eau de Toilette, strong yet surprisingly fresh in character, is a decidedly modern oriental fragrance that recalls the irrepressible spirit of a young Coco Chanel."
https://www.ulta.com/p/coco-mademoiselle-hair-perfume-pimprod2038275,COCO MADEMOISELLE Hair Perfume,85.0,4.8,16.0,"A travel-friendly gesture that subtly scents hair with the most airy, fresh and delicate notes of COCO MADEMOISELLE. Enriched with a non-drying emollient, the formula smooths strands without weighing them down. An ideal way to revive the trail of the ambery-fresh composition throughout the day."
https://www.ulta.com/p/coco-mademoiselle-leau-privee-eau-pour-la-nuit-spray-pimprod2020309,COCO MADEMOISELLE L'EAU PRIVÉE Eau Pour la Nuit Spray - 3.4 oz,155.0,4.1,28.0,"CHANEL COCO MADEMOISELLE L'EAU PRIVÉE Eau Pour la Nuit Eau de Parfum is a delicate, sensual fragrance designed to be worn at night."
https://www.ulta.com/p/coco-shimmy-eau-de-toilette-pimprod2044975,Coco Shimmy Eau de Toilette - 1.0 oz,68.0,4.8,987.0,"Snif Coco Shimmy Eau de Toilette transports you to the golden age of poolside chic with a scent soirée of creamy coconut, pineapple, sunscreen, surf wax, sandalwood, and tonka bean."
https://www.ulta.com/p/cosmic-kylie-jenner-20-eau-de-parfum-pimprod2050799,Cosmic Kylie Jenner 2.0 Eau de Parfum - 3.3 oz,84.0,4.4,1110.0,"Embody the essence of dawn with Cosmic Kylie Jenner 2.0. The floral amber eau de parfum envelops you in a celestial embrace with notes of pear, lavender essence, and amber accord. Fresh and sweet with a hint of warmth, this fragrance casts a captivating aura that lasts all day."
https://www.ulta.com/p/cosmic-kylie-jenner-eau-de-parfum-2-piece-travel-spray-gift-set-pimprod2051276,Cosmic Kylie Jenner Eau de Parfum 2-Piece Travel Spray Gift Set,39.0,4.2,22.0,"Experience the full Cosmic Kylie Jenner journey with the sweet, comforting scent of the original Cosmic Kylie Jenner and the bright, fresh fragrance of Cosmic Kylie Jenner 2.0. This eau de parfum gift set includes both fragrances in travel spray formats, perfect for on-the-go."
https://www.ulta.com/p/cosmic-kylie-jenner-eau-de-parfum-pimprod2044205,Cosmic Kylie Jenner Eau de Parfum - 3.3 oz,84.0,4.3,3699.0,"Cosmic Kylie Jenner is a magnetic ambery floral fragrance blossoming with sensual star jasmine, rich golden amber, and warming vanilla musk accord."
https://www.ulta.com/p/cosmic-kylie-jenner-intense-eau-de-parfum-pimprod2056921,Cosmic Kylie Jenner Intense Eau de Parfum - 3.3 oz,86.0,4.6,670.0,"Ignite your senses with Cosmic Kylie Jenner Intense Eau de Parfum – an ambery-gourmand scent featuring a sensual blend of vanilla, star jasmine and benzoin."
https://www.ulta.com/p/creme-vanille-eau-de-parfum-pimprod2044080,Crème Vanille Eau De Parfum,28.0,4.3,122.0,"Warm and sweet, Le Monde Gourmand Crème Vanille Eau de Parfum is an elevated vanilla that becomes an extension of you."
https://www.ulta.com/p/creme-vanille-fresh-body-mist-pimprod2044086,Crème Vanille Fresh Body Mist,18.0,3.6,46.0,"Warm and sweet, Le Monde Gourmand Crème Vanille Fresh Body Mist is an elevated vanilla that becomes an extension of you."
https://www.ulta.com/p/crumb-couture-eau-de-toilette-pimprod2052772,Crumb Couture Eau de Toilette - 1.0 oz,68.0,4.7,342.0,"Snif Crumb Couture Eau de Toilette is a Secret Menu scent that captures the warm, buttery smell of a freshly-baked croissant paired with a delicious side of berry jam. *packaging may vary"
https://www.ulta.com/p/crumb-couture-gift-set-eau-de-toilette-pimprod2055539,Crumb Couture Gift Set Eau de Toilette,79.0,4.7,342.0,Snif Crumb Couture Fragrance Set comes with a full-size and travel-friendly mini of the famously sweet and buttery croissant fragrance. A delicious gift for the gourmand lover in your life.
https://www.ulta.com/p/crystal-noir-eau-de-toilette-VP11936,Crystal Noir Eau de Toilette - 1.7 oz,110.0,4.5,339.0,Crystal Noir Eau de Toilette by Versace features a rich and seductive blend of gardenia and amber.
https://www.ulta.com/p/daisy-eau-de-toilette-VP12556,Daisy Eau de Toilette - 3.3 oz,142.0,4.7,6752.0,"A spirited embodiment of glowing sunshine with Marc Jacobs Daisy Eau de Toilette for Women, a radiant floral perfume featuring wild berries, white violets, jasmine and sandalwood for sophisticated women with a playful side."
https://www.ulta.com/p/daisy-eau-so-fresh-eau-de-toilette-xlsImpprod2980129,Daisy Eau So Fresh Eau de Toilette - 4.2 oz,160.0,4.7,11141.0,"Sophisticated but not too serious, Daisy Eau So Fresh sparkles with a sunny, vibrant energy. The scent's enticing top notes of raspberry and grapefruit sparkle on the skin like sunshine, deepening into a sensuous heart of wild rose and a musky, sophisticated finish of warm plum and cedarwood."
https://www.ulta.com/p/daisy-eau-so-intense-eau-de-parfum-pimprod2023004,Daisy Eau So Intense Eau de Parfum - 3.3 oz,165.0,4.5,1375.0,"Marc Jacobs Daisy Intense is a deeper twist on the classic Daisy. Notes of strawberry, honey, rosebud & green moss evoke the feeling of biting into a juicy strawberry on a warm spring day."
https://www.ulta.com/p/daisy-ever-so-fresh-eau-de-parfum-pimprod2034162,Daisy Ever So Fresh Eau de Parfum - 1.0 oz,96.0,4.7,11141.0,"Marc Jacobs Daisy Ever So Fresh Eau de Parfum is a long lasting scent with juicy citrus notes that capture the whimsical feeling of dappled sunshine, with radiant rose water adding an innate floral splash to its heart. Cashmere woods wrap the fragrance in an airy, yet energetic, warmth."
https://www.ulta.com/p/daisy-love-eau-de-toilette-xlsImpprod18151023,Daisy Love Eau de Toilette - 3.3 oz,142.0,4.7,6752.0,"Addictive and irresistible, Daisy Love fills the air with a contagious love of life. This gourmand radiant fragrance reveals its first notes in a vibrant burst of sweet cloudberries. Delicate daisy tree petals mingle with sparkling cashmere musks and driftwood to create a lasting gourmand twist."
https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210,Daisy Love Eau So Sweet Eau de Toilette - 3.3 oz,142.0,4.7,705.0,Daisy Love Eau So Sweet captures the addictive and irresistible spirit of Daisy Love with an unexpected sweet freshness. Sparkling white raspberry notes reveal a lustrous personality while a soft floral airiness and delicate musky tones immerse you in the sweetness of the moment.
https://www.ulta.com/p/daisy-wild-eau-de-parfum-2-piece-gift-set-pimprod2054494,Daisy Wild Eau de Parfum 2-Piece Gift Set,101.0,4.5,1066.0,"GIFT THE RE[MARC]ABLE. This Marc Jacobs Daisy Wild gift set includes everything she needs to feel special: her favorite floral fragrance, plus a pocket-sized travel spray. The adventurous and feminine Daisy Wild Eau de Parfum exudes a freshness reminiscent of a floral bouquet of wildflowers."
https://www.ulta.com/p/daisy-wild-eau-de-parfum-pimprod2043278,Daisy Wild Eau de Parfum - 3.3 oz,165.0,4.5,1066.0,"Green, fruity and floral. Marc Jacobs Daisy Wild Eau de Parfum is a women's fragrance featuring a vibrant blend of banana blossom, jasmine and vetiver."
https://www.ulta.com/p/daisy-wild-eau-so-extra-eau-de-parfum-pimprod2057552,Daisy Wild Eau So Extra Eau de Parfum - 3.3 oz,165.0,4.5,399.0,"Playful and wild, Marc Jacobs Daisy Wild Eau So Extra blends the rare chocolatey floral of a real Chocolate Daisy with creamy Banana, juicy Pear Nectar, and a warm swirl of Vanilla and Amber. A floral gourmand that feels youthful, joyful, and effortlessly sophisticated."
https://www.ulta.com/p/daisy-wild-eau-so-intense-eau-de-parfum-pimprod2050260,Daisy Wild Eau So Intense Eau de Parfum - 3.3 oz,165.0,4.5,821.0,"Echoing the hidden wonders of the forest, Marc Jacobs Daisy Wild Eau So Intense Eau de Parfum for women captures the essence of a vibrant adventure. Fragrant banana blossom intertwines with the luminosity of jasmine, while amber and sandalwood lend the women's perfume a sensual base."
https://www.ulta.com/p/dans-les-bois-eau-de-toilette-pimprod2038042,Dans Les Bois Eau de Toilette - 1.7 oz,62.0,4.4,5123.0,"Fall in love with DIME's clean Eau de Toilette! French for ""into the woods"", Dans Les Bois is feminine, bold, and intoxicating. A sophisticated multilayered scent featuring warm tones of cedarwood and subtle fresh florals. Turn heads and stand out as you explore the world."
https://www.ulta.com/p/dark-rose-eau-de-parfum-pimprod2050376,DARK ROSE Eau de Parfum - 1.7 oz,150.0,4.7,242.0,"DARK ROSE Eau de Parfum: Unleash your inner allure with OCTAVIA MORGAN's daringly seductive fragrance, a master class in sophistication and sensuality."
https://www.ulta.com/p/dearest-graceful-hydrangea-eau-de-parfum-pimprod2057198,Dearest Graceful Hydrangea Eau de Parfum - 1.6 oz,60.0,4.6,49.0,"Discover Dearest Graceful Hydrangea Eau de Parfum, a women’s fragrance inspired by your favorite Netflix show. Floral and woody, this women’s perfume blends blackcurrant, hydrangea, and cedarwood. Perfect for every occasion, it will transform you into the diamond of the season."
https://www.ulta.com/p/dearest-rebel-vanilla-eau-de-parfum-pimprod2057196,Dearest Rebel Vanilla Eau de Parfum - 1.6 oz,60.0,4.1,51.0,"Discover Dearest Rebel Vanilla Eau de Parfum, a women's fragrance inspired by your favorite Netflix show. With ambery, floral aromas, this women's perfume intertwines notes of jasmine, rose, and vanilla. Perfect for every occasion, it will transform you into the diamond of the season."
https://www.ulta.com/p/dearest-tempting-peach-eau-de-parfum-pimprod2057197,Dearest Tempting Peach Eau de Parfum - 1.6 oz,60.0,4.2,60.0,"Discover Dearest Tempting Peach Eau de Parfum, a women’s fragrance inspired by your favorite Netflix show. With chypre, fruity aromas, this women’s perfume combines notes of mandarin, peach, and mango. Perfect for every occasion, it will transform you into the diamond of the season."
https://www.ulta.com/p/destin-de-balmain-eau-de-parfum-pimprod2057562,Destin De Balmain Eau de Parfum - 3.4 oz,155.0,4.6,51.0,"A radiant burst of luscious strawberry captures the thrill of a new beginning. Refined and confident, notes of peony entwine with the creamy warmth of a sandalwood accord to reveal a daring floral fruity fragrance that celebrates choosing your path and living your destiny."
https://www.ulta.com/p/detour-eau-de-parfum-pimprod2051503,Detour Eau de Parfum - 1.69 oz,85.0,4.8,598.0,"Take the scenic route. Explosive white florals hit first, while apple blossom, skin musk, and vanilla capture the rush of the unexpected. Detour – by NOYZ."
https://www.ulta.com/p/detour-mylk-de-parfum-pimprod2057181,Detour Mylk de Parfum - 5 oz,95.0,4.9,60.0,"A first-of-its-kind, pour-on fine fragrance milk from NOYZ that delivers 12 hours of all-day wear.* Infused with hyaluronic acid to leave skin hydrated and nourished. *Based on a 30 subject consumer perception study in which the majority reported up to 12 hours."
https://www.ulta.com/p/devotion-eau-de-parfum-heart-pimprod2054279,Devotion Eau de Parfum Heart,59.0,4.7,6.0,"The Dolce&Gabbana Devotion Eau de Parfum fragrance is a sensory journey, seductive and reassuring, capable of evoking the positive values to which Dolce&Gabbana hold dear, symbolized by the Sacred Heart seal. An olfactory creation of exquisite contrasts, bright top notes, sensual base notes."
https://www.ulta.com/p/devotion-eau-de-parfum-intense-pimprod2047099,Devotion Eau de Parfum Intense - 3.3 oz,184.0,4.3,131.0,"Dolce&Gabbana Devotion Eau de Parfum Intense, the latest addition to the Dolce&Gabbana Devotion olfactory story, celebrates the brand's unwavering dedication to Italian design and craftmanship."
https://www.ulta.com/p/devotion-eau-de-parfum-pimprod2041236,Devotion Eau de Parfum - 3.3 oz,179.0,4.2,438.0,"The Dolce&Gabbana Devotion Eau de Parfum fragrance is a sensory journey, seductive and reassuring, capable of evoking the positive values to which Dolce&Gabbana hold dear, symbolized by the Sacred Heart seal. An olfactory creation of exquisite contrasts, bright top notes, sensual base notes."
https://www.ulta.com/p/dolce-blue-jasmine-eau-de-parfum-pimprod2044090,Dolce Blue Jasmine Eau de Parfum - 2.5 oz,152.0,4.2,219.0,"Dolce&Gabbana Dolce Blue Jasmine Eau de Parfum emerges from the union of the sweetness of Sicilian blue Fig, the dewy and charismatic Jasmine sambac and charming Cedarwood. An essence full of optimism and freedom joins the iconic Dolce fragrance line."
https://www.ulta.com/p/dolce-eau-de-parfum-xlsImpprod6490040,Dolce Eau de Parfum - 2.5 oz,152.0,4.6,163.0,"A true floral signature, the Dolce&Gabbana Dolce Eau de Parfum presents an elegant vision of romance."
https://www.ulta.com/p/dolce-garden-eau-de-parfum-xlsImpprod17671005,Dolce Garden Eau de Parfum - 2.5 oz,152.0,4.5,135.0,Dolce Garden Eau de Parfum by Dolce&Gabbana is a delicious flower blossoming in a garden where simple pleasures and spontaneity set the beat for a joyful dance during a lazy yet groovy afternoon.
https://www.ulta.com/p/dolce-lily-eau-de-toilette-pimprod2030938,Dolce Lily Eau de Toilette - 2.5 oz,135.0,4.0,56.0,"Dolce Lily, the luminous Eau de Toilette in Dolce collection by Dolce&Gabbana. Expressing the authentic and caring side of the Dolce girl, the sparkling fruity-floral fragrance embodies her evolution to a self-confident young woman."
https://www.ulta.com/p/dolce-violet-eau-de-toilette-pimprod2038109,Dolce Violet Eau de Toilette - 2.5 oz,135.0,4.2,472.0,"Dolce Violet Eau de Toilette by Dolce&Gabbana celebrates the enchanting Violet, a flower full of light. An optimistic and joyful fragrance for girls who understand they're the main character in their lives."
https://www.ulta.com/p/donna-born-in-roma-coral-fantasy-eau-de-parfum-pimprod2032201,Donna Born in Roma Coral Fantasy Eau de Parfum - 3.4 oz,180.0,4.8,2089.0,"A fruity, floral perfume twisted by a bright and juicy Orange note, heightened by Rose and infused with Jasmine to create Valentino's Donna Born In Roma Coral Fantasy Eau de Parfum."
https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-2-piece-gift-set-with-travel-spray-pimprod2057299,Donna Born in Roma Eau de Parfum 2 Piece Gift Set with Travel Spray,150.0,,,"Valentino Donna Born in Roma Eau de Parfum Gift set is a romantic floral fragrance set featuring a full and mini size Donna Born in Roma Eau de Parfum. This women's perfume fuses luxurious jasmine sambac, warm bourbon vanilla, and woody cashmeran for elegant modern femininity."
https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-gift-set-pimprod2056986,Donna Born in Roma Eau de Parfum Gift Set,195.0,,,"A luxurious Valentino gift set featuring Donna Born in Roma Eau de Parfum, a warm floral fragrance that is crafted with jasmine notes, bourbon vanilla, and cashmeran, making it perfect for everyday."
https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295,Donna Born In Roma Eau de Parfum - 3.4 oz,180.0,4.8,6241.0,"Valentino Donna Born In Roma Eau de Parfum is a modern haute couture floriental. Three qualities of jasmine bring a luxurious femininity that is blended with vanilla bourbon, the most expensive extract in the world."
https://www.ulta.com/p/donna-born-in-roma-green-stravaganza-eau-de-parfum-pimprod2043968,Donna Born in Roma Green Stravaganza Eau de Parfum - 3.4 oz,180.0,4.7,2020.0,"Valentino Donna Born in Roma Green Stravaganza Eau de Parfum is a floral-ambery woody women's fragrance that opens the door to an extravagant world created by distinctive lapsang souchong tea accord, radiant jasmine absolute and vanilla extract."
https://www.ulta.com/p/donna-born-in-roma-intense-eau-de-parfum-pimprod2037332,Donna Born in Roma Intense Eau de Parfum - 3.4 oz,185.0,4.8,2638.0,"Valentino Donna Born in Roma Intense Eau de Parfum women's fragrance is a magnetic floral ambery, pushing vanilla and jasmine into a captivating embrace to glorify magnificent personalities."
https://www.ulta.com/p/donna-born-in-roma-yellow-dream-eau-de-parfum-pimprod2022352,Donna Born In Roma Yellow Dream Eau de Parfum - 3.4 oz,180.0,4.7,451.0,"Valentino Born In Roma Yellow Dream Eau de Parfum is a long-lasting floral, musky perfume twisted with floral notes of Turkish Rose and Peony Accord balanced by sensual white musk that creates this luminous, fresh fragrance."
